id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
12542775,4/11/2018,4/11/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-17 13:58:21 UTC,2018-05-17 14:46:59 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12542775,,,,email observation from David O'Neal,FALSE,0,0,FALSE,,"Pulaski County, US-AR, US",34.744246,-92.341247,218,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12542803,4/11/2018,4/11/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-17 13:59:29 UTC,2018-05-17 14:47:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12542803,,,,Observation submitted by David O'Neal via email,FALSE,0,0,FALSE,,"haskell, AR",34.501482,-92.636552,3873,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12542812,4/12/2018,4/12/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-17 13:59:51 UTC,2018-05-17 14:47:01 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12542812,,,,Observation submitted by David O'Neal via email,FALSE,0,0,FALSE,,"haskell, AR",34.501482,-92.636552,3873,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12542823,4/13/2018,4/13/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-17 14:00:09 UTC,2018-05-17 14:47:01 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12542823,,,,Observation submitted by David O'Neal via email,FALSE,0,0,FALSE,,"haskell, AR",34.501482,-92.636552,3873,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12542841,4/16/2018,4/16/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-17 14:00:28 UTC,2018-05-17 14:47:01 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12542841,,,,Observation submitted by David O'Neal via email,FALSE,0,0,FALSE,,"haskell, AR",34.501482,-92.636552,3873,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12542855,4/20/2018,4/20/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-17 14:00:58 UTC,2018-05-17 14:47:02 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12542855,,,,Observation submitted by David O'Neal via email,FALSE,0,0,FALSE,,petit jean,35.12751,-92.919868,3873,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12542865,5/5/2018,5/5/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-17 14:01:34 UTC,2018-05-17 14:47:02 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12542865,,,,Observation submitted by David O'Neal via email,FALSE,0,0,FALSE,,haskell,35.820378,-95.674149,3347,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12542875,5/6/2018,5/6/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-17 14:01:52 UTC,2018-05-17 14:47:03 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12542875,,,,Observation submitted by David O'Neal via email,FALSE,0,0,FALSE,,haskell,35.820378,-95.674149,3347,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12594149,Thu May 17 2018 19:04:06 GMT-0500 (CDT),5/17/2018,2018-05-18 00:04:06 UTC,Central Time (US & Canada),,604764,ksanders,2018-05-19 02:36:32 UTC,2018-05-21 22:59:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12594149,https://static.inaturalist.org/photos/18204901/medium.jpg?1526697394,,,,FALSE,2,0,FALSE,3,"1339 N Canterbury Rd, Fayetteville, AR, US",36.07825833,-94.11615,231,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12665926,Wed Mar 28 2018 18:10:08 GMT-0500 (CDT),3/28/2018,2018-03-28 23:10:08 UTC,Central Time (US & Canada),,920858,theo_witsell,2018-05-21 03:10:28 UTC,2018-05-21 15:28:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12665926,https://static.inaturalist.org/photos/18329728/medium.jpg?1526872231,,,,FALSE,1,0,FALSE,3,"1010 North St, Little Rock, AR, US",34.75177,-92.28150833,5,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12707432,4/30/2018,4/30/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-22 14:19:42 UTC,2018-05-22 15:29:07 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12707432,,,,observation submitted via email by Merle Paule,FALSE,0,0,FALSE,,"2808 Echo Valley Dr., Little Rock, AR",34.778466,-92.379723,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12707445,5/7/2018,5/7/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-22 14:20:17 UTC,2018-05-22 15:29:07 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12707445,,,,observation submitted via email by Merle Paule,FALSE,0,0,FALSE,,"2808 Echo Valley Dr., Little Rock, AR",34.778466,-92.379723,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12716192,Thu May 17 2018 10:11:28 GMT-0500 (CDT),5/17/2018,2018-05-17 15:11:28 UTC,Central Time (US & Canada),,832286,paddyolaura,2018-05-22 19:08:10 UTC,2018-05-23 20:59:28 UTC,research,,https://www.inaturalist.org/observations/12716192,https://static.inaturalist.org/photos/18414581/medium.jpg?1527016105,,,,FALSE,1,0,FALSE,3,"600 Museum Way, Bentonville, AR, US",36.380945,-94.20449667,5,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12903139,5/28/2018,5/28/2018,,Central Time (US & Canada),,672098,dawgpoundbmx,2018-05-28 20:21:50 UTC,2018-05-28 22:12:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12903139,https://static.inaturalist.org/photos/18738818/medium.jpg?1527538901,,,One Monarch feeding on Butterfly Weed.,FALSE,1,0,FALSE,,"Butlerville, AR Lonoke County",34.973303,-91.835951,57594,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12926832,5/25/2018,5/25/2018,,Hawaii,,572485,alliefowler,2018-05-29 16:00:26 UTC,2018-05-29 16:21:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12926832,https://static.inaturalist.org/photos/18781587/medium.jpg?1527609622,,,lone monarch on butterfly milkweed. Very bright and 'fresh' looking. Definitely not a migrant. First generation.,FALSE,1,0,FALSE,,"228 otto Rd., vilonia,AR",35.029745,-92.230388,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12952402,5/28/2018,5/28/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-30 14:05:25 UTC,2018-05-30 14:40:02 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12952402,,,,observation submitted via email by Frank Zirbel. No photo.,FALSE,0,0,FALSE,,"Boone County, US-AR, US",36.329786,-93.023757,2664,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
12952439,5/29/2018,5/29/2018,,Central Time (US & Canada),,586490,armonarchs,2018-05-30 14:06:31 UTC,2018-05-30 14:40:03 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12952439,,,,Observation submitted via email by Frank Zirbel. No email. 5 caterpillars on butterfly milkweed.,FALSE,0,0,FALSE,,"Boone County, US-AR, US",36.329786,-93.023757,2664,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13001899,Thu May 31 2018 19:01:05 GMT-0500 (CDT),5/31/2018,2018-06-01 00:01:05 UTC,Central Time (US & Canada),,604764,ksanders,2018-06-01 03:25:11 UTC,2018-06-01 03:33:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13001899,https://static.inaturalist.org/photos/18913746/medium.jpg?1527823516,,,,FALSE,1,0,FALSE,3,"72704, Fayetteville, AR, US",36.10657783,-94.18646167,5,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13112508,2018-06-03 2:03:00 PM CDT,6/3/2018,2018-06-03 19:03:00 UTC,Central Time (US & Canada),,594934,brendabeall,2018-06-04 14:18:30 UTC,2018-07-07 05:23:29 UTC,research,,https://www.inaturalist.org/observations/13112508,https://static.inaturalist.org/photos/19112068/medium.jpg?1528121912,,,,FALSE,1,0,FALSE,2,"4311-4317 Knollcrest Dr, Jonesboro, AR 72404, USA",35.7834998,-90.6980925,50,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13114717,6/1/2018,6/1/2018,,Central Time (US & Canada),,586490,armonarchs,2018-06-04 15:40:02 UTC,2018-06-04 16:00:47 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/13114717,,,,observation submitted via email from Merle Paule,FALSE,0,0,FALSE,,"2808 Echo Valley Drive, Little Rock, AR",34.778466,-92.379723,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13425029,6/6/2018,6/6/2018,,Central Time (US & Canada),,586490,armonarchs,2018-06-14 16:00:13 UTC,2018-06-14 16:00:44 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/13425029,,,,"observation submitted by Merle Paule, via email.",FALSE,0,0,FALSE,,"2808 Echo Valley Drive, Little Rock, AR",34.778466,-92.379723,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13425076,6/9/2018,6/9/2018,,Central Time (US & Canada),,586490,armonarchs,2018-06-14 16:01:37 UTC,2018-06-14 16:30:34 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/13425076,,,,observation by Merle Paule,FALSE,0,0,FALSE,,"2808 Echo Valley Drive, Little Rock, AR",34.778466,-92.379723,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13454316,5/16/2018,5/16/2018,,Central Time (US & Canada),,158483,agfckrowe,2018-06-15 17:08:11 UTC,2018-07-14 12:27:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13454316,https://static.inaturalist.org/photos/19749351/medium.jpg?1529082488,,,Observed adult Monarch Butterfly feeding on flowers of a lone Green Spider Milkweed (Asclepias viridis) at approximately 12:30 pm.  Plant is in a garden setting with one Common milkweed plant which was not in bloom.,FALSE,2,0,FALSE,,Potlatch Conservation Education Center at Cook's Lake,34.512546,-91.276784,54,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13454498,6/14/2018,6/14/2018,,Central Time (US & Canada),,158483,agfckrowe,2018-06-15 17:16:19 UTC,2018-07-12 17:08:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13454498,https://static.inaturalist.org/photos/19749627/medium.jpg?1529082976,,,Observed 1 monarch caterpillar on same lone Asclepias viridis plant on which I observed an adult monarch butterfly in May 2018,FALSE,2,0,FALSE,,Potlatch Conservation Education Center at Cook's Lake,34.512546,-91.276784,54,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13482970,6/15/2018,6/15/2018,,Central Time (US & Canada),,158483,agfckrowe,2018-06-16 16:33:14 UTC,2018-06-16 20:20:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13482970,https://static.inaturalist.org/photos/19799027/medium.jpeg?1529166790,,,Observed 2 monarch caterpillars.  One was on the same stem as the car observed day before (June 14) and a second cat was observed for the first time on a different stem of the Asclepius viridis plant.,FALSE,1,0,FALSE,,Potlatch Education Conservation Center at Cook’s Lake,34.512504,-91.276678,27,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13551394,6/18/2018,6/18/2018,,Central Time (US & Canada),,586490,armonarchs,2018-06-18 15:36:39 UTC,2018-06-18 16:00:48 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/13551394,,,,observation submitted via email by Jann Gorman. On Sunflower.,FALSE,0,0,FALSE,,"36.1408130, -94.1083810",36.140813,-94.108381,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13780118,6/19/2018,6/19/2018,,Central Time (US & Canada),,586490,armonarchs,2018-06-25 19:50:57 UTC,2018-06-25 20:00:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/13780118,,,,"observation by Merle Paule

lone monarch plus 4 caterpillars",FALSE,0,0,FALSE,,"2808 echo valley drive, little rock, AR",34.778466,-92.379723,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13780141,6/19/2018,6/19/2018,,Central Time (US & Canada),,586490,armonarchs,2018-06-25 19:51:59 UTC,2018-06-25 20:00:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/13780141,,,,observation by Merle Paule,FALSE,0,0,FALSE,,"2808 echo valley drive, little rock, AR",34.778466,-92.379723,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13809198,Tue Jun 26 2018 09:51:02 GMT-0500 (CDT),6/26/2018,2018-06-26 14:51:02 UTC,Central Time (US & Canada),,572485,alliefowler,2018-06-26 19:14:21 UTC,2018-06-26 19:30:37 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/13809198,,,,Flew quickly overhead. No photo.,FALSE,0,0,FALSE,3,"White County, US-AR, US",35.10309693,-91.5342412,22,,FALSE,,,,Danaus plexippus,Monarch,Insecta,48662
13899468,Wed Jun 20 2018 13:05:00 GMT-0500 (CDT),6/20/2018,2018-06-20 18:05:00 UTC,Central Time (US & Canada),,604764,ksanders,2018-06-30 01:06:43 UTC,2018-06-30 01:30:34 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/13899468,,,,,FALSE,0,0,FALSE,3,"Lake Fayetteville Park, Fayetteville, AR, US",36.13731081,-94.1199989,22,,FALSE,,,,Danaus plexippus,Monarch,Insecta,48662
13899628,Fri Jun 15 2018 13:16:36 GMT-0500 (CDT),6/15/2018,2018-06-15 18:16:36 UTC,Central Time (US & Canada),,604764,ksanders,2018-06-30 01:16:02 UTC,2018-11-20 19:57:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/13899628,https://static.inaturalist.org/photos/20529756/medium.jpg?1530321364,,,,FALSE,1,0,FALSE,3,"Lake Fayetteville Park, Fayetteville, AR, US",36.13608439,-94.11942942,17,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14030511,Tue Jul 03 2018 15:17:06 GMT-0500 (CDT),7/3/2018,2018-07-03 20:17:06 UTC,Central Time (US & Canada),,604764,ksanders,2018-07-04 02:54:34 UTC,2018-07-05 11:31:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14030511,https://static.inaturalist.org/photos/20760651/medium.jpg?1530672878,,,,FALSE,2,0,FALSE,3,"Lake Fayetteville Park, Fayetteville, AR, US",36.14715283,-94.120475,1498,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14068895,Tue Jul 03 2018 14:54:44 GMT-0500 (CDT),7/3/2018,2018-07-03 19:54:44 UTC,Central Time (US & Canada),,604764,ksanders,2018-07-05 11:19:17 UTC,2018-07-05 11:30:29 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/14068895,,,,,FALSE,0,0,FALSE,3,"Lake Fayetteville Park, Fayetteville, AR, US",36.13597642,-94.11948876,76,,FALSE,,,,Danaus plexippus,Monarch,Insecta,48662
14092337,7/5/2018,7/5/2018,,Central Time (US & Canada),,604764,ksanders,2018-07-06 02:22:16 UTC,2018-07-06 02:31:04 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/14092337,,,,Three flying,FALSE,0,0,FALSE,,Botanical Garden of the Ozarks,36.136513,-94.119354,56383,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14255315,Fri Jul 06 2018 11:37:52 GMT-0500 (CDT),7/6/2018,2018-07-06 16:37:52 UTC,Central Time (US & Canada),,604764,ksanders,2018-07-11 11:28:51 UTC,2018-09-15 14:28:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14255315,https://static.inaturalist.org/photos/21159060/medium.jpg?1531308592,,,4 more caterpillars,FALSE,2,0,FALSE,3,"Lake Fayetteville Park, Fayetteville, AR, US",36.1365695,-94.1204695,5,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14270296,2018-07-11 3:25:09 PM CDT,7/11/2018,2018-07-11 20:25:09 UTC,Central Time (US & Canada),,1081143,mammothspringnfh,2018-07-11 21:11:10 UTC,2018-07-13 10:16:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14270296,https://static.inaturalist.org/photos/21184795/medium.jpeg?1531343483,,,,FALSE,2,0,FALSE,2,Mammoth Spring National Fish Hatchery,36.49721,-91.528779,20,,FALSE,,manual,Monarch,Danaus plexippus,Monarch,Insecta,48662
14287501,2018-05-08 2:43:07 PM CDT,5/8/2018,2018-05-08 19:43:07 UTC,Central Time (US & Canada),,841958,ryan_diener,2018-07-12 14:23:03 UTC,2018-07-12 14:39:26 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/14287501,,,,,FALSE,0,0,FALSE,2,"US-165, McGehee, AR 71654, USA",33.6396563,-91.39351,3500,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14287504,2018-05-08 2:57:49 PM CDT,5/8/2018,2018-05-08 19:57:49 UTC,Central Time (US & Canada),,841958,ryan_diener,2018-07-12 14:23:08 UTC,2018-07-12 14:39:27 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/14287504,,,,,FALSE,0,0,FALSE,2,"301-399 E Gum St, McGehee, AR 71654, USA",33.632994,-91.3953202,2700,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14314808,Fri Jul 13 2018 09:08:38 GMT-0500 (CDT),7/13/2018,2018-07-13 14:08:38 UTC,Central Time (US & Canada),,680248,simbarrow,2018-07-13 14:08:47 UTC,2018-07-13 15:34:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14314808,https://static.inaturalist.org/photos/21264204/medium.jpg?1531490933,,,,FALSE,1,0,FALSE,3,"1725 S Smokehouse Trl, Fayetteville, AR, US",36.04702989,-94.22044025,8,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14327796,2018-07-10 11:25:00 AM CDT,7/10/2018,2018-07-10 16:25:00 UTC,Central Time (US & Canada),,1014789,dcajones,2018-07-13 21:22:25 UTC,2018-07-13 22:00:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/14327796,,,,,FALSE,0,0,FALSE,2,"Saline County, US-AR, US",34.75879543,-92.75289461,5626,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
14336290,Fri Jul 13 2018 13:35:30 GMT-0500 (CDT),7/13/2018,2018-07-13 18:35:30 UTC,Central Time (US & Canada),,604764,ksanders,2018-07-14 03:06:51 UTC,2018-09-15 14:28:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14336290,https://static.inaturalist.org/photos/21301593/medium.jpg?1531537614,,,,FALSE,2,0,FALSE,3,"600 Museum Way, Bentonville, AR, US",36.380845,-94.2044,10,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14515555,Thu Jul 19 2018 10:15:46 GMT-0500 (CDT),7/19/2018,2018-07-19 15:15:46 UTC,Central Time (US & Canada),,680248,simbarrow,2018-07-19 15:37:42 UTC,2018-07-19 16:01:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14515555,https://static.inaturalist.org/photos/21612015/medium.jpg?1532014668,,,,FALSE,2,0,FALSE,3,"2125 Waverly Ave, Springdale, AR, US",36.22095833,-94.1526555,6,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14614662,Sun Jul 22 2018 13:51:27 GMT-0500 (CDT),7/22/2018,2018-07-22 18:51:27 UTC,Central Time (US & Canada),,624872,flowersmo,2018-07-22 18:59:44 UTC,2018-11-03 21:10:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14614662,https://static.inaturalist.org/photos/21789494/medium.jpg?1532285996,,,,FALSE,1,0,FALSE,3,"3 Pintail Dr, Conway, AR, US",35.04164468,-92.3584073,22,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14678283,Mon Jul 23 2018 10:09:54 GMT-0500 (CDT),7/23/2018,2018-07-23 15:09:54 UTC,Central Time (US & Canada),,604764,ksanders,2018-07-24 04:12:28 UTC,2018-07-24 04:30:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/14678283,,,,,FALSE,0,0,FALSE,3,"600 Museum Way, Bentonville, AR, US",36.38087833,-94.20438333,5,,FALSE,,,,Danaus plexippus,Monarch,Insecta,48662
14678364,Mon Jul 23 2018 10:09:54 GMT-0500 (CDT),7/23/2018,2018-07-23 15:09:54 UTC,Central Time (US & Canada),,604764,ksanders,2018-07-24 04:20:04 UTC,2018-09-15 14:28:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14678364,https://static.inaturalist.org/photos/21880955/medium.jpg?1532406051,,,,FALSE,2,0,FALSE,3,"600 Museum Way, Bentonville, AR, US",36.38087833,-94.20438333,5,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14678393,Mon Jul 23 2018 10:16:23 GMT-0500 (CDT),7/23/2018,2018-07-23 15:16:23 UTC,Central Time (US & Canada),,604764,ksanders,2018-07-24 04:21:29 UTC,2018-11-20 19:25:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14678393,https://static.inaturalist.org/photos/21880997/medium.jpg?1532406107,,,,FALSE,1,0,FALSE,3,"600 Museum Way, Bentonville, AR, US",36.38084667,-94.20433833,10,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14687979,7/21/2018,7/21/2018,,Central Time (US & Canada),,620752,caseyshepard,2018-07-24 14:57:38 UTC,2018-09-10 14:54:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14687979,https://static.inaturalist.org/photos/21898014/medium.jpg?1532444256,,,Feeding on my abelia bush,FALSE,1,0,FALSE,,"Pulaski County, Little Rock, AR",34.73915,-92.407696,8,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14691495,7/23/2018,7/23/2018,,Central Time (US & Canada),,586490,armonarchs,2018-07-24 16:58:11 UTC,2018-07-24 17:01:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14691495,https://static.inaturalist.org/photos/21903784/medium.jpg?1532451490,,,observation submitted by mike hust.,FALSE,1,0,FALSE,,"gravette, AR",36.403555,-94.452289,4019,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14691815,7/9/2018,7/9/2018,,Central Time (US & Canada),,586490,armonarchs,2018-07-24 17:08:51 UTC,2018-07-24 17:30:46 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/14691815,,,,observation submitted by Beth Kremers.,FALSE,0,0,FALSE,,"9616 Mercury Drive., Sherwood, AR",34.845261,-92.216346,196,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14733633,Wed Jul 25 2018 19:11:37 GMT-0500 (CDT),7/25/2018,2018-07-26 00:11:37 UTC,Central Time (US & Canada),,624872,flowersmo,2018-07-26 00:20:34 UTC,2018-11-03 21:10:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14733633,https://static.inaturalist.org/photos/21979064/medium.jpg?1532564437,,,"Male and female mating
",FALSE,3,0,FALSE,3,"110 S Amity Rd, Conway, AR, US",35.07638883,-92.41329167,12,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
14799916,2018-07-27 at 2:13 PM,7/27/2018,2018-07-27 19:13:00 UTC,Central Time (US & Canada),,662544,sarasally818,2018-07-27 20:35:05 UTC,2018-07-27 21:01:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14799916,https://static.inaturalist.org/photos/22091465/medium.jpeg?1532723734,,,"Monarch was on Joe Pye Weed for about 15 minutes. I can't seem to put the time in, it was 2:13 PM Central Time Zone.",FALSE,2,0,FALSE,,"Farmington, Arkansas",36.040023,-94.203953,3446,,FALSE,,,Mariposa Monarca,Danaus plexippus,Monarch,Insecta,48662
14804632,Fri Jul 27 2018 16:57:29 GMT-0500 (CDT),7/27/2018,2018-07-27 21:57:29 UTC,Central Time (US & Canada),,624872,flowersmo,2018-07-27 22:50:03 UTC,2018-11-03 21:10:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14804632,https://static.inaturalist.org/photos/22100043/medium.jpg?1532731808,,,Caterpillars-at least 6,FALSE,1,0,FALSE,3,"54 Buddy Ln, Conway, AR, US",35.03927253,-92.35691296,22,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
15073275,Fri Aug 03 2018 09:50:34 GMT-0500 (CDT),8/3/2018,2018-08-03 14:50:34 UTC,Central Time (US & Canada),,618958,fjschroede,2018-08-03 14:55:46 UTC,2018-09-08 16:25:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/15073275,https://static.inaturalist.org/photos/22507903/medium.jpg?1533308167,,,,FALSE,2,0,FALSE,3,"9 Powder Cv, Maumelle, AR, US",34.83702833,-92.40582167,5,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
15077024,Fri Aug 03 2018 11:35:43 GMT-0500 (CDT),8/3/2018,2018-08-03 16:35:43 UTC,Central Time (US & Canada),,572485,alliefowler,2018-08-03 16:44:40 UTC,2018-08-03 17:01:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15077024,https://static.inaturalist.org/photos/22514215/medium.jpg?1533314700,,,On compass plant,FALSE,1,0,FALSE,3,"3970–4298 Earl Prairie Rd, Booneville, AR, US",35.10022783,-94.02140833,8,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
15081156,Fri Aug 03 2018 14:10:13 GMT-0500 (CDT),8/3/2018,2018-08-03 19:10:13 UTC,Central Time (US & Canada),,624872,flowersmo,2018-08-03 19:15:20 UTC,2018-11-03 21:10:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15081156,https://static.inaturalist.org/photos/22521842/medium.jpg?1533323723,,,,FALSE,1,0,FALSE,3,"3 Pintail Dr, Conway, AR, US",35.0416972,-92.3583836,21,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
15083976,2018/08/03 10:44 AM CDT,8/3/2018,2018-08-03 15:44:00 UTC,Central Time (US & Canada),,685939,moondevg,2018-08-03 20:52:55 UTC,2018-10-25 16:54:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15083976,https://static.inaturalist.org/photos/22525690/medium.jpeg?1533328259,,,,FALSE,1,0,FALSE,,"East End, AR, USA",34.56488526,-92.34670859,8,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
15085440,8/2/2018,8/2/2018,,Central Time (US & Canada),,1122306,eflora,2018-08-03 21:42:31 UTC,2018-11-20 19:57:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/15085440,https://static.inaturalist.org/photos/22529094/medium.jpeg?1533332548,,,An adult monarch was seen around my milkweed on Thursday August 2. That evening I found 10 monarch eggs. ,FALSE,1,0,FALSE,,Residence ,34.748714,-92.415472,27,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
15105256,2018-08-04 10:59:47 AM CDT,8/4/2018,2018-08-04 15:59:47 UTC,Central Time (US & Canada),,841958,ryan_diener,2018-08-04 16:00:40 UTC,2018-08-04 16:01:05 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/15105256,,,,,FALSE,0,0,FALSE,2,"Stouts Point, Morrilton, AR 72110, USA",35.12792798,-92.83961266,32,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
