"dataset_id","row_id","latitude","longitude","sp_code","scientific","common","tsn","count","series_id","obs_date","date_time","last_mod","provider","owner","oceano","depth","ds_type"
705,"705_13",54.6,-33.48,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_370","2007-08-22","2007-08-22 02:17:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.9000,""CHL_M"":0.9300,""CHL_Y"":0.7400,""SSH_D"":-45.59,""SST_D"":12.900,""SST_M"":11.850,""SST_Y"":10.800,""BATH"":-2336,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3108",45.75,-36.75,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-08-18","2007-08-18 02:31:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""SSH_D"":7.11,""SST_D"":-9999,""SST_M"":18.000,""SST_Y"":17.175,""BATH"":-4471,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3458",42.89,-40.1,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2008-05-21","2008-05-21 02:37:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.3200,""CHL_M"":0.6300,""CHL_Y"":0.2700,""SSH_D"":41.03,""SST_D"":-9999,""SST_M"":17.175,""SST_Y"":20.325,""BATH"":-4884,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3449",34.93,-53.65,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2008-05-16","2008-05-16 15:31:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.1800,""CHL_Y"":0.1400,""SSH_D"":59.14,""SST_D"":-9999,""SST_M"":19.200,""SST_Y"":22.950,""BATH"":-5489,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3442",12.89,-57.41,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2008-05-13","2008-05-13 03:46:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.8900,""CHL_Y"":0.1300,""SSH_D"":54.87,""SST_D"":-9999,""SST_M"":27.300,""SST_Y"":27.525,""BATH"":-4519,""EEZ"":124,""WDPA"":NULL,""LME"":NULL,""MEOW"":20064",,"pttag"
705,"705_3192",-9.43,-46.04,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-10-15","2007-10-15 14:50:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.0000,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-9999,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3169",40.7,-32.65,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-09-18","2007-09-18 02:05:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.1000,""CHL_Y"":0.1700,""SSH_D"":22.49,""SST_D"":22.575,""SST_M"":22.800,""SST_Y"":21.450,""BATH"":-3124,""EEZ"":55,""WDPA"":NULL,""LME"":NULL,""MEOW"":20029",,"pttag"
705,"705_3141",51.65,-35.64,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-09-03","2007-09-03 14:22:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":1.1700,""CHL_Y"":0.9100,""SSH_D"":-37.61,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":10.200,""BATH"":-3626,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2888",-61.88,-10.58,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-12-21","2007-12-21 00:40:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.1100,""SSH_D"":-144.49,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-1.875,""BATH"":-4440,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2880",-62.14,-4.07,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-12-17","2007-12-17 00:12:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.1200,""SSH_D"":-142.84,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.600,""BATH"":-5203,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2858",-62.25,56.62,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-27","2007-11-27 08:01:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""SSH_D"":-111.07,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":0.375,""BATH"":-4878,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2853",-52.83,67.42,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-24","2007-11-24 19:17:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.1700,""CHL_Y"":0.1600,""SSH_D"":-55.93,""SST_D"":-9999,""SST_M"":1.875,""SST_Y"":3.300,""BATH"":-4339,""EEZ"":93,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2850",-43.91,46.07,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-23","2007-11-23 08:42:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.3800,""CHL_M"":1.3000,""CHL_Y"":0.5900,""SSH_D"":-19.62,""SST_D"":-9999,""SST_M"":5.550,""SST_Y"":6.300,""BATH"":-2374,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2842",-38.11,40.32,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-19","2007-11-19 09:04:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.3900,""CHL_Y"":0.2600,""SSH_D"":82.29,""SST_D"":17.850,""SST_M"":17.625,""SST_Y"":18.225,""BATH"":-4521,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2838",-39.14,39.22,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-17","2007-11-17 09:08:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.4000,""CHL_M"":0.3300,""CHL_Y"":0.3200,""SSH_D"":43.96,""SST_D"":-9999,""SST_M"":14.625,""SST_Y"":16.875,""BATH"":-4909,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2823",-42.78,22.21,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-11-09","2007-11-09 22:15:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.5700,""CHL_Y"":0.5100,""SSH_D"":33.29,""SST_D"":-9999,""SST_M"":13.650,""SST_Y"":14.325,""BATH"":-4606,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3242",-41.89,-36.54,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-11-09","2007-11-09 14:10:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.3900,""CHL_M"":0.3000,""CHL_Y"":0.4300,""SSH_D"":23.75,""SST_D"":-9999,""SST_M"":12.675,""SST_Y"":13.725,""BATH"":-5228,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3240",-36.84,-39.31,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-11-08","2007-11-08 14:21:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.7100,""CHL_M"":0.5200,""CHL_Y"":0.2900,""SSH_D"":65.19,""SST_D"":-9999,""SST_M"":16.800,""SST_Y"":18.450,""BATH"":-4972,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3232",-38.76,-38.1,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-11-04","2007-11-04 14:16:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.5600,""CHL_M"":0.5500,""CHL_Y"":0.3100,""SSH_D"":47.98,""SST_D"":-9999,""SST_M"":15.825,""SST_Y"":17.475,""BATH"":-5226,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3208",-37.9,-47.91,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-10-23","2007-10-23 14:56:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.3100,""CHL_M"":0.4800,""CHL_Y"":0.2900,""SSH_D"":65.88,""SST_D"":18.075,""SST_M"":16.575,""SST_Y"":19.125,""BATH"":-5145,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3136",50.76,-31.19,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-09-01","2007-09-01 02:05:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.4000,""CHL_Y"":0.4400,""SSH_D"":-30.83,""SST_D"":15.525,""SST_M"":15.525,""SST_Y"":12.000,""BATH"":-3488,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3115",40.36,-31.95,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-08-21","2007-08-21 14:11:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.0900,""CHL_Y"":0.1800,""SSH_D"":17.75,""SST_D"":23.325,""SST_M"":23.175,""SST_Y"":21.000,""BATH"":-2232,""EEZ"":55,""WDPA"":NULL,""LME"":NULL,""MEOW"":20029",,"pttag"
705,"705_3099",59.12,-36.79,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-05-24","2008-05-24 02:24:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.4100,""CHL_Y"":0.4500,""SSH_D"":-58.45,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":8.850,""BATH"":-2979,""EEZ"":145,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3089",45.59,-35.38,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-05-19","2008-05-19 02:18:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":1.4900,""CHL_M"":1.4900,""CHL_Y"":0.8200,""SSH_D"":-16.52,""SST_D"":-9999,""SST_M"":15.150,""SST_Y"":18.375,""BATH"":-4137,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3046",2.58,-22.86,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-04-27","2008-04-27 13:29:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.1700,""SSH_D"":44.39,""SST_D"":-9999,""SST_M"":27.750,""SST_Y"":26.925,""BATH"":-4869,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3043",1.7,-22.55,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-04-26","2008-04-26 01:28:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.0700,""CHL_Y"":0.1300,""SSH_D"":43.31,""SST_D"":-9999,""SST_M"":28.725,""SST_Y"":26.550,""BATH"":-4318,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3040",-7.98,-20.98,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-04-24","2008-04-24 13:22:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.0300,""CHL_M"":0.0500,""CHL_Y"":0.0700,""SSH_D"":46.80,""SST_D"":-9999,""SST_M"":28.425,""SST_Y"":26.475,""BATH"":-4877,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3036",-10.73,-14.89,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-04-22","2008-04-22 12:58:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.0600,""CHL_M"":0.0500,""CHL_Y"":0.0600,""SSH_D"":46.11,""SST_D"":27.450,""SST_M"":27.375,""SST_Y"":25.800,""BATH"":-3478,""EEZ"":85,""WDPA"":NULL,""LME"":NULL,""MEOW"":20078",,"pttag"
705,"705_3391",-62.38,-21.13,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2008-04-17","2008-04-17 13:24:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-144.51,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":0.000,""BATH"":-4798,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3389",-68.48,-31.33,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2008-04-16","2008-04-16 14:05:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-1.050,""BATH"":-4605,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3377",-67.18,-43.2,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2008-04-10","2008-04-10 14:54:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.525,""BATH"":-4226,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3360",-61.88,-44.43,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2008-03-10","2008-03-10 03:08:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.2100,""SSH_D"":-133.27,""SST_D"":-9999,""SST_M"":-0.750,""SST_Y"":-0.225,""BATH"":-471,""EEZ"":213,""WDPA"":NULL,""LME"":NULL,""MEOW"":20221",,"pttag"
705,"705_3312",-69.79,-24.7,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2008-02-14","2008-02-14 01:53:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-131.91,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-9999,""BATH"":-4561,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3307",-68.61,-26.69,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2008-02-11","2008-02-11 14:01:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-140.51,""SST_D"":-9999,""SST_M"":-1.350,""SST_Y"":-1.350,""BATH"":-4690,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3292",-62.62,-34.57,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-12-06","2007-12-06 02:09:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.0000,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-1.275,""BATH"":-4410,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3279",-62.79,-33.07,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-11-28","2007-11-28 02:00:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.0900,""SSH_D"":-9999,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.750,""BATH"":-4410,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2988",-62.4,-51.19,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-03-01","2008-03-01 15:37:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.1300,""SSH_D"":-132.59,""SST_D"":-9999,""SST_M"":-1.500,""SST_Y"":-1.125,""BATH"":-3287,""EEZ"":213,""WDPA"":NULL,""LME"":NULL,""MEOW"":20222",,"pttag"
705,"705_2980",-64.58,-42.26,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-02-26","2008-02-26 15:02:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-144.26,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-1.275,""BATH"":-4785,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2976",-65.68,-40.18,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-02-24","2008-02-24 14:54:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-142.58,""SST_D"":-0.525,""SST_M"":-0.525,""SST_Y"":-9999,""BATH"":-4598,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3259",-58.62,-34.49,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_410","2007-11-18","2007-11-18 02:03:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.0000,""SSH_D"":-128.89,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.675,""BATH"":-2642,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2297",46.62,-29.85,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_406","2007-08-27","2007-08-27 14:01:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.4600,""CHL_Y"":0.3600,""SSH_D"":10.13,""SST_D"":-9999,""SST_M"":18.075,""SST_Y"":16.200,""BATH"":-3370,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2290",43.07,-29.61,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_406","2007-08-24","2007-08-24 02:01:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.1300,""CHL_M"":0.1300,""CHL_Y"":0.2100,""SSH_D"":18.01,""SST_D"":-9999,""SST_M"":19.800,""SST_Y"":18.750,""BATH"":-1982,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2970",-67.01,-41.83,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-02-21","2008-02-21 15:01:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-135.50,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.825,""BATH"":-4368,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2962",-67.99,-42.74,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-02-17","2008-02-17 15:05:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-134.91,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-1.050,""BATH"":-4241,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2954",-67.95,-39.19,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-02-13","2008-02-13 14:51:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-135.04,""SST_D"":-2.100,""SST_M"":-2.100,""SST_Y"":-1.200,""BATH"":-4342,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2953",-67.95,-43.19,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-02-13","2008-02-13 03:07:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-134.95,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-0.900,""BATH"":-4157,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2940",-68.03,-30.74,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-02-06","2008-02-06 14:17:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-136.34,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":-9999,""BATH"":-4594,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2704",46.49,-32.79,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-08-23","2007-08-23 02:14:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.4100,""CHL_Y"":0.3400,""SSH_D"":8.30,""SST_D"":-9999,""SST_M"":19.200,""SST_Y"":16.350,""BATH"":-4008,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2703",51.67,-31.01,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2007-08-22","2007-08-22 14:07:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":1.1300,""CHL_Y"":0.5900,""SSH_D"":-31.09,""SST_D"":-9999,""SST_M"":15.300,""SST_Y"":11.175,""BATH"":-2808,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2629",-13.81,3.42,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_406","2008-04-26","2008-04-26 23:44:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.1400,""CHL_M"":-9999,""CHL_Y"":0.1200,""SSH_D"":28.15,""SST_D"":25.500,""SST_M"":26.025,""SST_Y"":24.150,""BATH"":-5541,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2621",-39.27,-1.16,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_406","2008-04-23","2008-04-23 00:03:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.3100,""SSH_D"":40.92,""SST_D"":-9999,""SST_M"":15.825,""SST_Y"":13.725,""BATH"":-4789,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2620",-35.13,0.86,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_406","2008-04-22","2008-04-22 11:55:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":0.0600,""CHL_Y"":0.1800,""SSH_D"":47.62,""SST_D"":19.575,""SST_M"":20.700,""SST_Y"":17.850,""BATH"":-4732,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_3059",30.9,-34.55,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_408","2008-05-04","2008-05-04 02:15:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":0.0300,""CHL_M"":0.0400,""CHL_Y"":0.0500,""SSH_D"":41.91,""SST_D"":20.775,""SST_M"":22.350,""SST_Y"":23.250,""BATH"":-4524,""EEZ"":NULL,""WDPA"":NULL,""LME"":NULL,""MEOW"":NULL",,"pttag"
705,"705_2558",-61.62,-54.39,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_406","2008-02-29","2008-02-29 15:50:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.2700,""SSH_D"":-118.43,""SST_D"":-9999,""SST_M"":1.125,""SST_Y"":0.000,""BATH"":-918,""EEZ"":213,""WDPA"":NULL,""LME"":61,""MEOW"":20222",,"pttag"
705,"705_2545",-63.39,-42.88,"Arctic tern","Sterna paradisaea","Arctic Tern",176890,1,"ARTE_406","2008-02-23","2008-02-23 03:05:00","2011-02-24 13:46:04","Greenland Institute of Natural Resources","cegevang","""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":-9999,""SSH_D"":-139.59,""SST_D"":-1.350,""SST_M"":-1.800,""SST_Y"":-9999,""BATH"":-3949,""EEZ"":213,""WDPA"":NULL,""LME"":NULL,""MEOW"":20221",,"pttag"
