"geom","oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","csquare","geom_wkt"
0103000020E610000001000000050000000000000000003EC000000000000051400000000000003FC000000000000051400000000000003FC000000000004051400000000000003EC000000000004051400000000000003EC00000000000005140,592549,-31,69,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-20","2007-08-20",1,1,1,"7603:380","POLYGON((-30 68,-31 68,-31 69,-30 69,-30 68))"
0103000020E610000001000000050000000000000000003DC00000000000C051C00000000000003DC000000000000052C00000000000003EC000000000000052C00000000000003EC00000000000C051C00000000000003DC00000000000C051C0,153804,-30,-71,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-25","2008-02-25",1,1,1,"5702:219","POLYGON((-29 -71,-29 -72,-30 -72,-30 -71,-29 -71))"
0103000020E610000001000000050000000000000000003DC000000000008051C00000000000003DC00000000000C051C00000000000003EC00000000000C051C00000000000003EC000000000008051C00000000000003DC000000000008051C0,153796,-29,-70,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-17","2008-02-20",3,2,1,"5702:209","POLYGON((-29 -70,-29 -71,-30 -71,-30 -70,-29 -70))"
0103000020E610000001000000050000000000000000003DC000000000004051C00000000000003DC000000000008051C00000000000003EC000000000008051C00000000000003EC000000000004051C00000000000003DC000000000004051C0,145946,-29,-70,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-18","2008-02-18",1,1,1,"5602:499","POLYGON((-29 -69,-29 -70,-30 -70,-30 -69,-29 -69))"
0103000020E610000001000000050000000000000000003DC000000000008050C00000000000003DC00000000000C050C00000000000003EC00000000000C050C00000000000003EC000000000008050C00000000000003DC000000000008050C0,145911,-30,-66,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-11","2008-02-11",1,1,1,"5602:469","POLYGON((-29 -66,-29 -67,-30 -67,-30 -66,-29 -66))"
0103000020E610000001000000050000000000000000003DC000000000004050C00000000000003DC000000000008050C00000000000003EC000000000008050C00000000000003EC000000000004050C00000000000003DC000000000004050C0,145903,-30,-65,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-14","2008-04-09",2,2,1,"5602:459","POLYGON((-29 -65,-29 -66,-30 -66,-30 -65,-29 -65))"
0103000020E610000001000000050000000000000000003DC000000000000050C00000000000003DC000000000004050C00000000000003EC000000000004050C00000000000003EC000000000000050C00000000000003DC000000000000050C0,145818,-29,-65,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-03-07","2008-04-08",2,2,1,"5602:249","POLYGON((-29 -64,-29 -65,-30 -65,-30 -64,-29 -64))"
0103000020E610000001000000050000000000000000003DC00000000000004FC00000000000003DC00000000000804FC00000000000003EC00000000000804FC00000000000003EC00000000000004FC00000000000003DC00000000000004FC0,145809,-30,-62,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-12-26","2008-04-08",2,1,1,"5602:229","POLYGON((-29 -62,-29 -63,-30 -63,-30 -62,-29 -62))"
0103000020E610000001000000050000000000000000003DC00000000000804EC00000000000003DC00000000000004FC00000000000003EC00000000000004FC00000000000003EC00000000000804EC00000000000003DC00000000000804EC0,145801,-30,-61,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-11","2008-04-11",1,1,1,"5602:219","POLYGON((-29 -61,-29 -62,-30 -62,-30 -61,-29 -61))"
0103000020E610000001000000050000000000000000003DC00000000000004EC00000000000003DC00000000000804EC00000000000003EC00000000000804EC00000000000003EC00000000000004EC00000000000003DC00000000000004EC0,145787,-30,-60,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-12-30","2007-12-30",1,1,1,"5602:209","POLYGON((-29 -60,-29 -61,-30 -61,-30 -60,-29 -60))"
0103000020E610000001000000050000000000000000003DC00000000000804DC00000000000003DC00000000000004EC00000000000003EC00000000000004EC00000000000003EC00000000000804DC00000000000003DC00000000000804DC0,129349,-29,-59,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-29","2007-12-21",2,2,1,"5502:499","POLYGON((-29 -59,-29 -60,-30 -60,-30 -59,-29 -59))"
0103000020E610000001000000050000000000000000003DC00000000000004CC00000000000003DC00000000000804CC00000000000003EC00000000000804CC00000000000003EC00000000000004CC00000000000003DC00000000000004CC0,129289,-29,-57,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-10","2007-11-10",1,1,1,"5502:469","POLYGON((-29 -56,-29 -57,-30 -57,-30 -56,-29 -56))"
0103000020E610000001000000050000000000000000003DC000000000008044C00000000000003DC000000000000045C00000000000003EC000000000000045C00000000000003EC000000000008044C00000000000003DC000000000008044C0,124250,-30,-42,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-05","2007-11-14",2,1,1,"5402:219","POLYGON((-29 -41,-29 -42,-30 -42,-30 -41,-29 -41))"
0103000020E610000001000000050000000000000000003DC000000000008043C00000000000003DC000000000000044C00000000000003EC000000000000044C00000000000003EC000000000008043C00000000000003DC000000000008043C0,120720,-29,-39,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-04","2007-11-16",3,2,1,"5302:499","POLYGON((-29 -39,-29 -40,-30 -40,-30 -39,-29 -39))"
0103000020E610000001000000050000000000000000003DC000000000008042C00000000000003DC000000000000043C00000000000003EC000000000000043C00000000000003EC000000000008042C00000000000003DC000000000008042C0,120676,-29,-37,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-13","2007-11-13",1,1,1,"5302:479","POLYGON((-29 -37,-29 -38,-30 -38,-30 -37,-29 -37))"
0103000020E610000001000000050000000000000000003DC000000000000042C00000000000003DC000000000008042C00000000000003EC000000000008042C00000000000003EC000000000000042C00000000000003DC000000000000042C0,120664,-29,-36,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-12","2007-11-12",1,1,1,"5302:469","POLYGON((-29 -36,-29 -37,-30 -37,-30 -36,-29 -36))"
0103000020E610000001000000050000000000000000003DC000000000000028C00000000000003DC00000000000002AC00000000000003EC00000000000002AC00000000000003EC000000000000028C00000000000003DC000000000000028C0,113818,-29,-12,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-04","2007-10-04",1,1,1,"5102:229","POLYGON((-29 -12,-29 -13,-30 -13,-30 -12,-29 -12))"
0103000020E610000001000000050000000000000000003DC000000000000020C00000000000003DC000000000000022C00000000000003EC000000000000022C00000000000003EC000000000000020C00000000000003DC000000000000020C0,109547,-30,-8,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-04","2008-05-04",1,1,1,"5002:489","POLYGON((-29 -8,-29 -9,-30 -9,-30 -8,-29 -8))"
0103000020E610000001000000050000000000000000003DC000000000000000C00000000000003DC000000000000008C00000000000003EC000000000000008C00000000000003EC000000000000000C00000000000003DC000000000000000C0,109532,-29,-2,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-30","2008-04-30",1,1,1,"5002:229","POLYGON((-29 -2,-29 -3,-30 -3,-30 -2,-29 -2))"
0103000020E610000001000000050000000000000000003DC0000000000000F03F0000000000003EC0000000000000F03F0000000000003EC000000000000000400000000000003DC000000000000000400000000000003DC0000000000000F03F,154640,-30,1,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-05","2008-05-05",1,1,1,"7002:219","POLYGON((-29 1,-30 1,-30 2,-29 2,-29 1))"
0103000020E610000001000000050000000000000000003DC000000000000000400000000000003EC000000000000000400000000000003EC000000000000008400000000000003DC000000000000008400000000000003DC00000000000000040,154644,-29,2,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-30","2008-04-30",1,1,1,"7002:229","POLYGON((-29 2,-30 2,-30 3,-29 3,-29 2))"
0103000020E610000001000000050000000000000000003DC000000000000010400000000000003EC000000000000010400000000000003EC000000000000014400000000000003DC000000000000014400000000000003DC00000000000001040,154649,-30,4,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-29","2008-04-29",1,1,1,"7002:249","POLYGON((-29 4,-30 4,-30 5,-29 5,-29 4))"
0103000020E610000001000000050000000000000000003DC000000000000038400000000000003EC000000000000038400000000000003EC000000000000039400000000000003DC000000000000039400000000000003DC00000000000003840,179479,-29,25,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-16","2007-09-16",1,1,1,"7202:249","POLYGON((-29 24,-30 24,-30 25,-29 25,-29 24))"
0103000020E610000001000000050000000000000000003DC00000000000003C400000000000003EC00000000000003C400000000000003EC00000000000003D400000000000003DC00000000000003D400000000000003DC00000000000003C40,179568,-30,28,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-16","2007-09-16",1,1,1,"7202:489","POLYGON((-29 28,-30 28,-30 29,-29 29,-29 28))"
0103000020E610000001000000050000000000000000003DC000000000008044400000000000003EC000000000008044400000000000003EC000000000000045400000000000003DC000000000000045400000000000003DC00000000000804440,353883,-29,42,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-23","2007-08-23",1,1,1,"7402:219","POLYGON((-29 41,-30 41,-30 42,-29 42,-29 41))"
0103000020E610000001000000050000000000000000003DC000000000000045400000000000003EC000000000000045400000000000003EC000000000008045400000000000003DC000000000008045400000000000003DC00000000000004540,353896,-29,43,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-20","2007-09-09",4,2,1,"7402:229","POLYGON((-29 42,-30 42,-30 43,-29 43,-29 42))"
0103000020E610000001000000050000000000000000003DC000000000008045400000000000003EC000000000008045400000000000003EC000000000000046400000000000003DC000000000000046400000000000003DC00000000000804540,353914,-29,44,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-24","2007-09-13",4,3,1,"7402:239","POLYGON((-29 43,-30 43,-30 44,-29 44,-29 43))"
0103000020E610000001000000050000000000000000003DC000000000000046400000000000003EC000000000000046400000000000003EC000000000008046400000000000003DC000000000008046400000000000003DC00000000000004640,353925,-29,45,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-24","2007-09-07",3,2,1,"7402:249","POLYGON((-29 44,-30 44,-30 45,-29 45,-29 44))"
0103000020E610000001000000050000000000000000003DC000000000008046400000000000003EC000000000008046400000000000003EC000000000000047400000000000003DC000000000000047400000000000003DC00000000000804640,353952,-29,46,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-31","2007-09-10",4,2,1,"7402:459","POLYGON((-29 45,-30 45,-30 46,-29 46,-29 45))"
0103000020E610000001000000050000000000000000003DC000000000000047400000000000003EC000000000000047400000000000003EC000000000008047400000000000003DC000000000008047400000000000003DC00000000000004740,353966,-29,47,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-25","2007-09-14",10,3,1,"7402:469","POLYGON((-29 46,-30 46,-30 47,-29 47,-29 46))"
0103000020E610000001000000050000000000000000003DC000000000008047400000000000003EC000000000008047400000000000003EC000000000000048400000000000003DC000000000000048400000000000003DC00000000000804740,353986,-29,48,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-04","2007-09-11",3,2,1,"7402:479","POLYGON((-29 47,-30 47,-30 48,-29 48,-29 47))"
0103000020E610000001000000050000000000000000003DC000000000000048400000000000003EC000000000000048400000000000003EC000000000008048400000000000003DC000000000008048400000000000003DC00000000000004840,354006,-29,48,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-26","2008-05-22",3,2,1,"7402:489","POLYGON((-29 48,-30 48,-30 49,-29 49,-29 48))"
0103000020E610000001000000050000000000000000003DC000000000008048400000000000003EC000000000008048400000000000003EC000000000000049400000000000003DC000000000000049400000000000003DC00000000000804840,354029,-29,50,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-30","2008-05-22",5,3,1,"7402:499","POLYGON((-29 49,-30 49,-30 50,-29 50,-29 49))"
0103000020E610000001000000050000000000000000003DC000000000000049400000000000003EC000000000000049400000000000003EC000000000008049400000000000003DC000000000008049400000000000003DC00000000000004940,535125,-30,51,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-01","2007-09-06",2,2,1,"7502:209","POLYGON((-29 50,-30 50,-30 51,-29 51,-29 50))"
0103000020E610000001000000050000000000000000003DC00000000000804E400000000000003EC00000000000804E400000000000003EC00000000000004F400000000000003DC00000000000004F400000000000003DC00000000000804E40,587102,-29,62,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-26","2008-05-26",2,2,1,"7602:219","POLYGON((-29 61,-30 61,-30 62,-29 62,-29 61))"
0103000020E610000001000000050000000000000000003DC000000000000050400000000000003EC000000000000050400000000000003EC000000000004050400000000000003DC000000000004050400000000000003DC00000000000005040,592010,-30,65,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-24","2007-08-24",1,1,1,"7602:249","POLYGON((-29 64,-30 64,-30 65,-29 65,-29 64))"
0103000020E610000001000000050000000000000000003DC000000000008050400000000000003EC000000000008050400000000000003EC00000000000C050400000000000003DC00000000000C050400000000000003DC00000000000805040,592412,-29,67,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-18","2007-08-18",1,1,1,"7602:469","POLYGON((-29 66,-30 66,-30 67,-29 67,-29 66))"
0103000020E610000001000000050000000000000000003DC00000000000C050400000000000003EC00000000000C050400000000000003EC000000000000051400000000000003DC000000000000051400000000000003DC00000000000C05040,592424,-29,67,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-18","2007-08-25",3,1,1,"7602:479","POLYGON((-29 67,-30 67,-30 68,-29 68,-29 67))"
0103000020E610000001000000050000000000000000003DC000000000000051400000000000003EC000000000000051400000000000003EC000000000004051400000000000003DC000000000004051400000000000003DC00000000000005140,592436,-30,69,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-19","2007-08-23",2,1,1,"7602:489","POLYGON((-29 68,-30 68,-30 69,-29 69,-29 68))"
0103000020E610000001000000050000000000000000003CC00000000000C051C00000000000003CC000000000000052C00000000000003DC000000000000052C00000000000003DC00000000000C051C00000000000003CC00000000000C051C0,153799,-28,-71,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-20","2008-02-20",1,1,1,"5702:218","POLYGON((-28 -71,-28 -72,-29 -72,-29 -71,-28 -71))"
0103000020E610000001000000050000000000000000003CC000000000008051C00000000000003CC00000000000C051C00000000000003DC00000000000C051C00000000000003DC000000000008051C00000000000003CC000000000008051C0,153791,-28,-70,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-15","2008-02-22",4,2,1,"5702:208","POLYGON((-28 -70,-28 -71,-29 -71,-29 -70,-28 -70))"
0103000020E610000001000000050000000000000000003CC000000000004051C00000000000003CC000000000008051C00000000000003DC000000000008051C00000000000003DC000000000004051C00000000000003CC000000000004051C0,145945,-29,-70,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-21","2008-02-21",1,1,1,"5602:498","POLYGON((-28 -69,-28 -70,-29 -70,-29 -69,-28 -69))"
0103000020E610000001000000050000000000000000003CC000000000000051C00000000000003CC000000000004051C00000000000003DC000000000004051C00000000000003DC000000000000051C00000000000003CC000000000000051C0,145935,-29,-69,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-07","2008-02-21",3,3,1,"5602:488","POLYGON((-28 -68,-28 -69,-29 -69,-29 -68,-28 -68))"
0103000020E610000001000000050000000000000000003CC00000000000C050C00000000000003CC000000000000051C00000000000003DC000000000000051C00000000000003DC00000000000C050C00000000000003CC00000000000C050C0,145924,-28,-67,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-01-31","2008-03-04",4,3,1,"5602:478","POLYGON((-28 -67,-28 -68,-29 -68,-29 -67,-28 -67))"
0103000020E610000001000000050000000000000000003CC000000000008050C00000000000003CC00000000000C050C00000000000003DC00000000000C050C00000000000003DC000000000008050C00000000000003CC000000000008050C0,145910,-28,-66,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-11","2008-04-10",2,2,1,"5602:468","POLYGON((-28 -66,-28 -67,-29 -67,-29 -66,-28 -66))"
0103000020E610000001000000050000000000000000003CC000000000000050C00000000000003CC000000000004050C00000000000003DC000000000004050C00000000000003DC000000000000050C00000000000003CC000000000000050C0,145816,-28,-64,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-01-29","2008-03-05",3,2,1,"5602:248","POLYGON((-28 -64,-28 -65,-29 -65,-29 -64,-28 -64))"
0103000020E610000001000000050000000000000000003CC00000000000804EC00000000000003CC00000000000004FC00000000000003DC00000000000004FC00000000000003DC00000000000804EC00000000000003CC00000000000804EC0,145795,-28,-62,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-12-20","2007-12-20",1,1,1,"5602:218","POLYGON((-28 -61,-28 -62,-29 -62,-29 -61,-28 -61))"
0103000020E610000001000000050000000000000000003CC00000000000004EC00000000000003CC00000000000804EC00000000000003DC00000000000804EC00000000000003DC00000000000004EC00000000000003CC00000000000004EC0,145785,-28,-60,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-14","2008-04-14",1,1,1,"5602:208","POLYGON((-28 -60,-28 -61,-29 -61,-29 -60,-28 -60))"
0103000020E610000001000000050000000000000000003CC00000000000804DC00000000000003CC00000000000004EC00000000000003DC00000000000004EC00000000000003DC00000000000804DC00000000000003CC00000000000804DC0,129347,-29,-59,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-12-22","2007-12-25",3,2,1,"5502:498","POLYGON((-28 -59,-28 -60,-29 -60,-29 -59,-28 -59))"
0103000020E610000001000000050000000000000000003CC00000000000004CC00000000000003CC00000000000804CC00000000000003DC00000000000804CC00000000000003DC00000000000004CC00000000000003CC00000000000004CC0,129287,-28,-57,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-10","2007-11-10",1,1,1,"5502:468","POLYGON((-28 -56,-28 -57,-29 -57,-29 -56,-28 -56))"
0103000020E610000001000000050000000000000000003CC000000000008044C00000000000003CC000000000000045C00000000000003DC000000000000045C00000000000003DC000000000008044C00000000000003CC000000000008044C0,124245,-29,-41,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-05","2007-11-14",2,1,1,"5402:218","POLYGON((-28 -41,-28 -42,-29 -42,-29 -41,-28 -41))"
0103000020E610000001000000050000000000000000003CC000000000000044C00000000000003CC000000000008044C00000000000003DC000000000008044C00000000000003DC000000000000044C00000000000003CC000000000000044C0,124236,-28,-41,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-06","2007-11-19",2,1,1,"5402:208","POLYGON((-28 -40,-28 -41,-29 -41,-29 -40,-28 -40))"
0103000020E610000001000000050000000000000000003CC000000000000041C00000000000003CC000000000008041C00000000000003DC000000000008041C00000000000003DC000000000000041C00000000000003CC000000000000041C0,120599,-28,-34,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-11","2007-11-11",1,1,1,"5302:248","POLYGON((-28 -34,-28 -35,-29 -35,-29 -34,-28 -34))"
0103000020E610000001000000050000000000000000003CC000000000000020C00000000000003CC000000000000022C00000000000003DC000000000000022C00000000000003DC000000000000020C00000000000003CC000000000000020C0,109546,-28,-8,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-28","2008-04-28",1,1,1,"5002:488","POLYGON((-28 -8,-28 -9,-29 -9,-29 -8,-28 -8))"
0103000020E610000001000000050000000000000000003CC000000000000018C00000000000003CC00000000000001CC00000000000003DC00000000000001CC00000000000003DC000000000000018C00000000000003CC000000000000018C0,109544,-29,-6,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-10","2007-10-10",1,1,1,"5002:468","POLYGON((-28 -6,-28 -7,-29 -7,-29 -6,-28 -6))"
0103000020E610000001000000050000000000000000003CC000000000000000C00000000000003CC000000000000008C00000000000003DC000000000000008C00000000000003DC000000000000000C00000000000003CC000000000000000C0,109531,-29,-2,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-05","2008-05-05",1,1,1,"5002:228","POLYGON((-28 -2,-28 -3,-29 -3,-29 -2,-28 -2))"
0103000020E610000001000000050000000000000000003CC000000000000000000000000000003DC000000000000000000000000000003DC0000000000000F03F0000000000003CC0000000000000F03F0000000000003CC00000000000000000,154636,-29,1,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-29","2008-04-29",1,1,1,"7002:208","POLYGON((-28 0,-29 0,-29 1,-28 1,-28 0))"
0103000020E610000001000000050000000000000000003CC000000000000008400000000000003DC000000000000008400000000000003DC000000000000010400000000000003CC000000000000010400000000000003CC00000000000000840,154646,-28,3,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-08","2008-05-08",1,1,1,"7002:238","POLYGON((-28 3,-29 3,-29 4,-28 4,-28 3))"
0103000020E610000001000000050000000000000000003CC000000000000043400000000000003DC000000000000043400000000000003DC000000000008043400000000000003CC000000000008043400000000000003CC00000000000004340,246577,-28,39,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-10","2007-09-10",2,1,1,"7302:488","POLYGON((-28 38,-29 38,-29 39,-28 39,-28 38))"
0103000020E610000001000000050000000000000000003CC000000000008043400000000000003DC000000000008043400000000000003DC000000000000044400000000000003CC000000000000044400000000000003CC00000000000804340,249914,-28,40,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-05","2007-09-06",2,2,1,"7302:498","POLYGON((-28 39,-29 39,-29 40,-28 40,-28 39))"
0103000020E610000001000000050000000000000000003CC000000000008044400000000000003DC000000000008044400000000000003DC000000000000045400000000000003CC000000000000045400000000000003CC00000000000804440,353880,-28,41,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-11","2007-09-11",1,1,1,"7402:218","POLYGON((-28 41,-29 41,-29 42,-28 42,-28 41))"
0103000020E610000001000000050000000000000000003CC000000000000045400000000000003DC000000000000045400000000000003DC000000000008045400000000000003CC000000000008045400000000000003CC00000000000004540,353891,-28,43,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-12","2007-09-12",1,1,1,"7402:228","POLYGON((-28 42,-29 42,-29 43,-28 43,-28 42))"
0103000020E610000001000000050000000000000000003CC000000000008045400000000000003DC000000000008045400000000000003DC000000000000046400000000000003CC000000000000046400000000000003CC00000000000804540,353910,-29,44,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-22","2007-09-12",2,2,1,"7402:238","POLYGON((-28 43,-29 43,-29 44,-28 44,-28 43))"
0103000020E610000001000000050000000000000000003CC000000000000046400000000000003DC000000000000046400000000000003DC000000000008046400000000000003CC000000000008046400000000000003CC00000000000004640,353922,-29,45,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-29","2007-09-13",3,3,1,"7402:248","POLYGON((-28 44,-29 44,-29 45,-28 45,-28 44))"
0103000020E610000001000000050000000000000000003CC000000000008046400000000000003DC000000000008046400000000000003DC000000000000047400000000000003CC000000000000047400000000000003CC00000000000804640,353948,-28,45,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-13","2007-09-13",1,1,1,"7402:458","POLYGON((-28 45,-29 45,-29 46,-28 46,-28 45))"
0103000020E610000001000000050000000000000000003CC000000000000047400000000000003DC000000000000047400000000000003DC000000000008047400000000000003CC000000000008047400000000000003CC00000000000004740,353957,-29,47,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-14","2007-09-14",1,1,1,"7402:468","POLYGON((-28 46,-29 46,-29 47,-28 47,-28 46))"
0103000020E610000001000000050000000000000000003CC000000000008047400000000000003DC000000000008047400000000000003DC000000000000048400000000000003CC000000000000048400000000000003CC00000000000804740,353974,-28,48,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-26","2007-09-17",4,4,1,"7402:478","POLYGON((-28 47,-29 47,-29 48,-28 48,-28 47))"
0103000020E610000001000000050000000000000000003CC000000000000048400000000000003DC000000000000048400000000000003DC000000000008048400000000000003CC000000000008048400000000000003CC00000000000004840,354000,-28,49,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-29","2007-09-11",3,2,1,"7402:488","POLYGON((-28 48,-29 48,-29 49,-28 49,-28 48))"
0103000020E610000001000000050000000000000000003CC000000000008048400000000000003DC000000000008048400000000000003DC000000000000049400000000000003CC000000000000049400000000000003CC00000000000804840,354020,-28,50,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-29","2008-05-23",6,4,1,"7402:498","POLYGON((-28 49,-29 49,-29 50,-28 50,-28 49))"
0103000020E610000001000000050000000000000000003CC00000000000004F400000000000003DC00000000000004F400000000000003DC00000000000804F400000000000003CC00000000000804F400000000000003CC00000000000004F40,14740611,-28,62,"Canadian Wildlife Service","Sterna paradisaea","280","1972-08-07","1972-08-07",2,6,1,"7602:228","POLYGON((-28 62,-29 62,-29 63,-28 63,-28 62))"
0103000020E610000001000000050000000000000000003CC000000000004050400000000000003DC000000000004050400000000000003DC000000000008050400000000000003CC000000000008050400000000000003CC00000000000405040,592216,-28,66,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-16","2007-08-16",1,1,1,"7602:458","POLYGON((-28 65,-29 65,-29 66,-28 66,-28 65))"
0103000020E610000001000000050000000000000000003CC000000000008050400000000000003DC000000000008050400000000000003DC00000000000C050400000000000003CC00000000000C050400000000000003CC00000000000805040,14740701,-28,66,"Canadian Wildlife Service","Sterna paradisaea","280","1973-08-08","1973-08-08",1,1,1,"7602:468","POLYGON((-28 66,-29 66,-29 67,-28 67,-28 66))"
0103000020E610000001000000050000000000000000003CC000000000000051400000000000003DC000000000000051400000000000003DC000000000004051400000000000003CC000000000004051400000000000003CC00000000000005140,592434,-28,69,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-14","2007-08-20",4,2,1,"7602:488","POLYGON((-28 68,-29 68,-29 69,-28 69,-28 68))"
0103000020E610000001000000050000000000000000003BC000000000008052C00000000000003BC00000000000C052C00000000000003CC00000000000C052C00000000000003CC000000000008052C00000000000003BC000000000008052C0,153812,-27,-75,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-05","2008-04-05",1,1,1,"5702:247","POLYGON((-27 -74,-27 -75,-28 -75,-28 -74,-27 -74))"
0103000020E610000001000000050000000000000000003BC000000000008051C00000000000003BC00000000000C051C00000000000003CC00000000000C051C00000000000003CC000000000008051C00000000000003BC000000000008051C0,153787,-27,-70,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-15","2008-02-21",4,3,1,"5702:207","POLYGON((-27 -70,-27 -71,-28 -71,-28 -70,-27 -70))"
0103000020E610000001000000050000000000000000003BC000000000004051C00000000000003BC000000000008051C00000000000003CC000000000008051C00000000000003CC000000000004051C00000000000003BC000000000004051C0,145944,-28,-69,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-16","2008-02-19",5,2,1,"5602:497","POLYGON((-27 -69,-27 -70,-28 -70,-28 -69,-27 -69))"
0103000020E610000001000000050000000000000000003BC000000000000051C00000000000003BC000000000004051C00000000000003CC000000000004051C00000000000003CC000000000000051C00000000000003BC000000000000051C0,145932,-28,-68,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-02","2008-02-02",1,1,1,"5602:487","POLYGON((-27 -68,-27 -69,-28 -69,-28 -68,-27 -68))"
0103000020E610000001000000050000000000000000003BC00000000000C050C00000000000003BC000000000000051C00000000000003CC000000000000051C00000000000003CC00000000000C050C00000000000003BC00000000000C050C0,145920,-27,-67,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-04","2008-03-02",2,2,1,"5602:477","POLYGON((-27 -67,-27 -68,-28 -68,-28 -67,-27 -67))"
0103000020E610000001000000050000000000000000003BC000000000008050C00000000000003BC00000000000C050C00000000000003CC00000000000C050C00000000000003CC000000000008050C00000000000003BC000000000008050C0,145908,-27,-67,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-01-25","2008-02-04",2,2,1,"5602:467","POLYGON((-27 -66,-27 -67,-28 -67,-28 -66,-27 -66))"
